iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
AFG,Asia,Afghanistan,2020-08-13,37422.0,86.0,70.571,1365.0,9.0,9.143,961.305,2.209,1.813,35.064,0.231,0.235,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-14,37497.0,75.0,70.143,1370.0,5.0,8.571,963.231,1.927,1.802,35.193,0.128,0.22,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-15,37542.0,45.0,70.857,1371.0,1.0,8.0,964.387,1.156,1.82,35.219,0.026,0.206,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-16,37590.0,48.0,72.429,1376.0,5.0,7.857,965.62,1.233,1.861,35.347,0.128,0.202,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-17,37667.0,77.0,73.429,1378.0,2.0,7.0,967.598,1.978,1.886,35.398,0.051,0.18,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-18,37710.0,43.0,64.286,1382.0,4.0,5.143,968.703,1.105,1.651,35.501,0.103,0.132,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-19,37750.0,40.0,59.143,1384.0,2.0,4.0,969.731,1.028,1.519,35.553,0.051,0.103,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-20,37852.0,102.0,61.429,1386.0,2.0,3.0,972.351,2.62,1.578,35.604,0.051,0.077,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-21,37885.0,33.0,55.429,1386.0,0.0,2.286,973.198,0.848,1.424,35.604,0.0,0.059,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-22,37944.0,59.0,57.429,1386.0,0.0,2.143,974.714,1.516,1.475,35.604,0.0,0.055,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-23,37990.0,46.0,57.143,1388.0,2.0,1.714,975.896,1.182,1.468,35.655,0.051,0.044,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-24,38045.0,55.0,54.0,1390.0,2.0,1.714,977.309,1.413,1.387,35.707,0.051,0.044,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-25,38061.0,16.0,50.143,1398.0,8.0,2.286,977.72,0.411,1.288,35.912,0.206,0.059,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-26,38103.0,42.0,50.429,1402.0,4.0,2.571,978.798,1.079,1.295,36.015,0.103,0.066,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-27,38119.0,16.0,38.143,1402.0,0.0,2.286,979.209,0.411,0.98,36.015,0.0,0.059,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-28,38130.0,11.0,35.0,1403.0,1.0,2.429,979.492,0.283,0.899,36.041,0.026,0.062,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-29,38133.0,3.0,27.0,1403.0,0.0,2.429,979.569,0.077,0.694,36.041,0.0,0.062,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-30,38155.0,22.0,23.571,1403.0,0.0,2.143,980.134,0.565,0.606,36.041,0.0,0.055,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-08-31,38159.0,4.0,16.286,1403.0,0.0,1.857,980.237,0.103,0.418,36.041,0.0,0.048,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-01,38193.0,34.0,18.857,1407.0,4.0,1.286,981.11,0.873,0.484,36.143,0.103,0.033,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-02,38243.0,50.0,20.0,1410.0,3.0,1.143,982.395,1.284,0.514,36.22,0.077,0.029,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-03,38288.0,45.0,24.143,1410.0,0.0,1.143,983.551,1.156,0.62,36.22,0.0,0.029,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-04,38304.0,16.0,24.857,1410.0,0.0,1.0,983.962,0.411,0.639,36.22,0.0,0.026,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-05,38324.0,20.0,27.286,1410.0,0.0,1.0,984.476,0.514,0.701,36.22,0.0,0.026,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-06,38398.0,74.0,34.714,1413.0,3.0,1.429,986.376,1.901,0.892,36.297,0.077,0.037,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-07,38494.0,96.0,47.857,1416.0,3.0,1.857,988.843,2.466,1.229,36.375,0.077,0.048,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-08,38520.0,26.0,46.714,1419.0,3.0,1.714,989.51,0.668,1.2,36.452,0.077,0.044,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-09,38544.0,24.0,43.0,1421.0,2.0,1.571,990.127,0.617,1.105,36.503,0.051,0.04,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-10,38572.0,28.0,40.571,1421.0,0.0,1.571,990.846,0.719,1.042,36.503,0.0,0.04,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-11,38606.0,34.0,43.143,1421.0,0.0,1.571,991.72,0.873,1.108,36.503,0.0,0.04,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-12,38641.0,35.0,45.286,1421.0,0.0,1.571,992.619,0.899,1.163,36.503,0.0,0.04,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-13,38716.0,75.0,45.429,1421.0,0.0,1.143,994.545,1.927,1.167,36.503,0.0,0.029,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-14,38772.0,56.0,39.714,1427.0,6.0,1.571,995.984,1.439,1.02,36.657,0.154,0.04,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-15,38815.0,43.0,42.143,1428.0,1.0,1.286,997.088,1.105,1.083,36.683,0.026,0.033,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-16,38855.0,40.0,44.429,1438.0,10.0,2.429,998.116,1.028,1.141,36.94,0.257,0.062,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-17,38872.0,17.0,42.857,1438.0,0.0,2.429,998.553,0.437,1.101,36.94,0.0,0.062,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-18,38897.0,25.0,41.571,1439.0,1.0,2.571,999.195,0.642,1.068,36.965,0.026,0.066,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-19,38919.0,22.0,39.714,1439.0,0.0,2.571,999.76,0.565,1.02,36.965,0.0,0.066,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-20,39044.0,125.0,46.857,1443.0,4.0,3.143,1002.971,3.211,1.204,37.068,0.103,0.081,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-21,39074.0,30.0,43.143,1446.0,3.0,2.714,1003.742,0.771,1.108,37.145,0.077,0.07,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-22,39096.0,22.0,40.143,1447.0,1.0,2.714,1004.307,0.565,1.031,37.171,0.026,0.07,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-23,39145.0,49.0,41.429,1448.0,1.0,1.429,1005.566,1.259,1.064,37.197,0.026,0.037,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-24,39170.0,25.0,42.571,1453.0,5.0,2.143,1006.208,0.642,1.094,37.325,0.128,0.055,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-25,39186.0,16.0,41.286,1453.0,0.0,2.0,1006.619,0.411,1.061,37.325,0.0,0.051,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-26,39192.0,6.0,39.0,1455.0,2.0,2.286,1006.773,0.154,1.002,37.376,0.051,0.059,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-27,39227.0,35.0,26.143,1455.0,0.0,1.714,1007.672,0.899,0.672,37.376,0.0,0.044,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-28,39239.0,12.0,23.571,1458.0,3.0,1.714,1007.98,0.308,0.606,37.453,0.077,0.044,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-29,39254.0,15.0,22.571,1460.0,2.0,1.857,1008.366,0.385,0.58,37.505,0.051,0.048,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-09-30,39268.0,14.0,17.571,1460.0,0.0,1.714,1008.725,0.36,0.451,37.505,0.0,0.044,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-01,39285.0,17.0,16.429,1460.0,0.0,1.0,1009.162,0.437,0.422,37.505,0.0,0.026,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-02,39290.0,5.0,14.857,1460.0,0.0,1.0,1009.29,0.128,0.382,37.505,0.0,0.026,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-03,39297.0,7.0,15.0,1464.0,4.0,1.286,1009.47,0.18,0.385,37.608,0.103,0.033,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-04,39341.0,44.0,16.286,1464.0,0.0,1.286,1010.6,1.13,0.418,37.608,0.0,0.033,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-05,39422.0,81.0,26.143,1468.0,4.0,1.429,1012.681,2.081,0.672,37.71,0.103,0.037,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-06,39486.0,64.0,33.143,1469.0,1.0,1.286,1014.325,1.644,0.851,37.736,0.026,0.033,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-07,39548.0,62.0,40.0,1471.0,2.0,1.571,1015.918,1.593,1.028,37.787,0.051,0.04,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-08,39616.0,68.0,47.286,1472.0,1.0,1.714,1017.665,1.747,1.215,37.813,0.026,0.044,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-09,39693.0,77.0,57.571,1474.0,2.0,2.0,1019.643,1.978,1.479,37.864,0.051,0.051,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-10,39703.0,10.0,58.0,1475.0,1.0,1.571,1019.9,0.257,1.49,37.89,0.026,0.04,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-11,39799.0,96.0,65.429,1479.0,4.0,2.143,1022.366,2.466,1.681,37.993,0.103,0.055,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-12,39870.0,71.0,64.0,1481.0,2.0,1.857,1024.19,1.824,1.644,38.044,0.051,0.048,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-13,39928.0,58.0,63.143,1482.0,1.0,1.857,1025.679,1.49,1.622,38.07,0.026,0.048,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-14,39994.0,66.0,63.714,1483.0,1.0,1.714,1027.375,1.695,1.637,38.096,0.026,0.044,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-15,40026.0,32.0,58.571,1483.0,0.0,1.571,1028.197,0.822,1.505,38.096,0.0,0.04,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-16,40088.0,62.0,56.429,1487.0,4.0,1.857,1029.79,1.593,1.45,38.198,0.103,0.048,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-17,40141.0,53.0,62.571,1490.0,3.0,2.143,1031.151,1.361,1.607,38.275,0.077,0.055,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-18,40200.0,59.0,57.286,1494.0,4.0,2.143,1032.667,1.516,1.472,38.378,0.103,0.055,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-19,40287.0,87.0,59.571,1499.0,5.0,2.571,1034.902,2.235,1.53,38.507,0.128,0.066,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-20,40369.0,82.0,63.0,1501.0,2.0,2.714,1037.008,2.106,1.618,38.558,0.051,0.07,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-21,40510.0,141.0,73.714,1503.0,2.0,2.857,1040.63,3.622,1.894,38.609,0.051,0.073,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-22,40626.0,116.0,85.714,1507.0,4.0,3.429,1043.61,2.98,2.202,38.712,0.103,0.088,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-23,40687.0,61.0,85.571,1509.0,2.0,3.143,1045.177,1.567,2.198,38.764,0.051,0.081,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-24,40768.0,81.0,89.571,1513.0,4.0,3.286,1047.258,2.081,2.301,38.866,0.103,0.084,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-25,40833.0,65.0,90.429,1516.0,3.0,3.143,1048.927,1.67,2.323,38.943,0.077,0.081,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-26,40937.0,104.0,92.857,1520.0,4.0,3.0,1051.599,2.672,2.385,39.046,0.103,0.077,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-27,41032.0,95.0,94.714,1525.0,5.0,3.429,1054.039,2.44,2.433,39.175,0.128,0.088,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-28,41145.0,113.0,90.714,1531.0,6.0,4.0,1056.942,2.903,2.33,39.329,0.154,0.103,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-29,41268.0,123.0,91.714,1534.0,3.0,3.857,1060.102,3.16,2.356,39.406,0.077,0.099,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-30,41334.0,66.0,92.429,1535.0,1.0,3.714,1061.797,1.695,2.374,39.431,0.026,0.095,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-10-31,41425.0,91.0,93.857,1538.0,3.0,3.571,1064.135,2.338,2.411,39.508,0.077,0.092,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-11-01,41501.0,76.0,95.429,1538.0,0.0,3.143,1066.087,1.952,2.451,39.508,0.0,0.081,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-11-02,41633.0,132.0,99.429,1544.0,6.0,3.429,1069.478,3.391,2.554,39.663,0.154,0.088,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
AFG,Asia,Afghanistan,2020-11-03,41728.0,95.0,99.429,1547.0,3.0,3.143,1071.918,2.44,2.554,39.74,0.077,0.081,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,38928341.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,
